Model KNN, Score valid :0.14974960960637554, params:{'Classifier__n_neighbors': 3, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.1495880674169404, params:{'Classifier__n_neighbors': 3, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.11167950029616068, params:{'Classifier__n_neighbors': 3, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.13828011415648053, params:{'Classifier__n_neighbors': 3, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.15411124872112433, params:{'Classifier__n_neighbors': 3, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.15405740132464596, params:{'Classifier__n_neighbors': 3, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.10667169242367132, params:{'Classifier__n_neighbors': 3, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.14350331161488342, params:{'Classifier__n_neighbors': 3, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.14721878197189167, params:{'Classifier__n_neighbors': 3, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.14705723978245652, params:{'Classifier__n_neighbors': 3, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.10602552366593075, params:{'Classifier__n_neighbors': 3, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.13580313391847504, params:{'Classifier__n_neighbors': 3, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.14662646061062948, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.14533412309514834, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.10898713047224166, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.13661084486565075, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.14134941575574822, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.14048785741209413, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.1096871466264606, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.13197996876851004, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.1446341069409294, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.14334176942544827, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.10661784502719293, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.13650315007269398, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.14086478918744277, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.14048785741209413, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.10624091325184427, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.12971837811641806, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.1656884389639761, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.16558074417101934, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.12331053793549082, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.15572667061547574, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.158311345646438, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.1579882612675677, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.12250282698831512, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.14813418771202413, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.16358839050131926, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.16342684831188412, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.1176027139087825, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.15335738517042702, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.1555651284260406, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.15551128102956221, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.11711808734047709, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.1462495288352808, params:{'Classifier__n_neighbors': 8, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.13267998492272898, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.13197996876851004, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.1031716116525766, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.12681061870658553, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.12934144634106942, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.12950298853050454, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.1031716116525766, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.12374131710731787, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.131549189596683, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.1307414786495073, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.09950998869204673, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.1258413655699747, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.12891066716924238, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.12885681977276398, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.09950998869204673, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.1214797264552259, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.16536535458510582, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.16531150718862744, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.12401055408970976, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.15701900813095687, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.15890366700770017, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.15906520919713532, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.12320284314253406, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.15028808357115933, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.16272683215766517, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.1626729847611868, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.11830273006300146, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.15421894351408108, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.1563728393732163, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.15642668676969468, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.11701039254752033, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.14721878197189167, params:{'Classifier__n_neighbors': 11, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.12293360616014215, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.12287975876366378, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.10031769963922245, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.11738732432286898, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.1214797264552259, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.12153357385170427, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.09800226159065209, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.11485649668838512, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.12137203166226913, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.12196435302353131, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.09751763502234667, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.11711808734047709, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.12121048947283398, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.12034893112917991, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.09676377147164934, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.11501803887782026, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'uniform', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.16584998115341124, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.1661730655322815, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.12481826503688546, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.15718055032039202, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.15933444617952722, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.15901136180065695, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.12352592752140434, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.15023423617468096, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'PorterStemmer', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.16337300091540574, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'count'}
Model KNN, Score valid :0.16385762748371116, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'binary count'}
Model KNN, Score valid :0.11889505142426364, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'Word2Vec'}
Model KNN, Score valid :0.15464972268590813, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 1, 'Transformer__vectorize_query__vectorize_method': 'tf-idf'}
Model KNN, Score valid :0.1569113133380001, params:{'Classifier__n_neighbors': 15, 'Classifier__weights': 'distance', 'Transformer__normalize_query__normalize_method': 'None', 'Transformer__vectorize_query__freq_min': 2, 'Transformer__vectorize_query__vectorize_method': 'count'}
